Course,URL,University
"Agricultural Systems Management: Data and Information Systems, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=12488&returnto=11239,Purdue_University
"Agricultural Systems Management: Leadership and Managment, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=12489&returnto=11239,Purdue_University
"Agronomy: Agronomic Business and Marketing Concentration, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10176&returnto=11239,Purdue_University
"Agronomy: Crop and Soil Management Concentration, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10177&returnto=11239,Purdue_University
"Agronomy: International Agronomy Concentration, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10178&returnto=11239,Purdue_University
"Airline Management and Operations, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10725&returnto=11239,Purdue_University
"Airport Management and Operations, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10726&returnto=11239,Purdue_University
"Animal Sciences: Animal Agribusiness Concentration, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10185&returnto=11239,Purdue_University
"Animal Sciences: Behavior/Well-Being Concentration, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10186&returnto=11239,Purdue_University
"Animal Sciences: Biosciences Concentration, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10187&returnto=11239,Purdue_University
"Animal Sciences: Pre-Veterinary Medicine Concentration, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10188&returnto=11239,Purdue_University
"Animal Sciences: Production Concentration, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10189&returnto=11239,Purdue_University
"Animal Sciences: Products Concentration, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10190&returnto=11239,Purdue_University
"Animation, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10739&returnto=11239,Purdue_University
"Applied Mathematics, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10350&returnto=11239,Purdue_University
"Applied Meteorology and Climatology, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10179&returnto=11239,Purdue_University
"Applied Physics Honors, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10341&returnto=11239,Purdue_University
"Applied Physics, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10340&returnto=11239,Purdue_University
"Applied Statistics, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10331&returnto=11239,Purdue_University
"Aquatic Sciences: Fisheries Concentration, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=12493&returnto=11239,Purdue_University
"Aquatic Sciences: Marine and Freshwater Biology Concentration, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=12494&returnto=11239,Purdue_University
"Athletic Training, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10259&returnto=11239,Purdue_University
"Atmospheric Science, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10366&returnto=11239,Purdue_University
"Audio Engineering Technology, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10724&returnto=11239,Purdue_University
"Automation and Systems Integration Engineering Technology, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10856&returnto=11239,Purdue_University
"Aviation Management, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10313&returnto=11239,Purdue_University
"Biochemistry (Biology), BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10389&returnto=11239,Purdue_University
"Biochemistry Honors, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10388&returnto=11239,Purdue_University
"Biochemistry, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10194&returnto=11239,Purdue_University
"Biochemistry: Pre-Med Concentration, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10192&returnto=11239,Purdue_University
"Biochemistry: Pre-Vet Concentration, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10193&returnto=11239,Purdue_University
"Biology, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10387&returnto=11239,Purdue_University
"Brain and Behavioral Sciences, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10325&returnto=11239,Purdue_University
"Building Information Modeling, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10738&returnto=11239,Purdue_University
"Cell, Molecular, and Developmental Biology, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10384&returnto=11239,Purdue_University
"Chemistry, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10375&returnto=11239,Purdue_University
"Computer and Information Technology, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10305&returnto=11239,Purdue_University
"Computer Science Honors, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10368&returnto=11239,Purdue_University
"Computer Science, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10367&returnto=11239,Purdue_University
"Construction Management, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10853&returnto=11239,Purdue_University
