Course_Name,Course_Level,Course_Type,Cource_Description,University_Name,Link
PhD (Computer Science),,,,University of Newcastle,https://www.newcastle.edu.au/degrees/research/phd-computer-science
PhD (Cultural Studies),,,,University of Newcastle,https://www.newcastle.edu.au/degrees/research/phd-cultural-studies
Bachelor of Commerce (pre 2016),,,,University of Newcastle,https://www.newcastle.edu.au/degrees/teach-out/bachelor-of-commerce-pre-2016
Bachelor of Commerce / Bachelor of Laws (Honours) (pre 2016),,,,University of Newcastle,https://www.newcastle.edu.au/degrees/teach-out/bachelor-of-commerce-laws-honours-pre-2016
Bachelor of Communication / Bachelor of Laws (pre 2014),,,,University of Newcastle,https://www.newcastle.edu.au/degrees/teach-out/bachelor-of-communication-laws-pre-2014
Bachelor of Computer Science (pre 2017),,,,University of Newcastle,https://www.newcastle.edu.au/degrees/teach-out/bachelor-of-computer-science-pre-2017
Doctor of Clinical and Health Psychology (pre 2014),,,,University of Newcastle,https://www.newcastle.edu.au/degrees/teach-out/doctor-of-clinical-and-health-psychology-pre-2014
Graduate Certificate in Co-operatives Management and Organisation (pre 2018),,,,University of Newcastle,https://www.newcastle.edu.au/degrees/teach-out/graduate-certificate-in-co-operatives-management-and-organisation-pre-2018
Master of Clinical Epidemiology (pre 2018),,,,University of Newcastle,https://www.newcastle.edu.au/degrees/teach-out/master-of-clinical-epidemiology-pre-2018
Master of Clinical Psychology (pre 2019),,,,University of Newcastle,https://www.newcastle.edu.au/degrees/teach-out/master-of-clinical-psychology-pre-2019
Bachelor of Design (Architecture),,,,University of Newcastle,https://www.newcastle.edu.au/degrees/bachelor-of-design-architecture
Bachelor of Development Studies,,,,University of Newcastle,https://www.newcastle.edu.au/degrees/bachelor-of-development-studies
Bachelor of Development Studies (Honours),,,,University of Newcastle,https://www.newcastle.edu.au/degrees/bachelor-of-development-studies-honours
Bachelor of Development Studies / Bachelor of Business,,,,University of Newcastle,https://www.newcastle.edu.au/degrees/bachelor-of-development-studies-business
Bachelor of Development Studies / Bachelor of Laws (Honours),,,,University of Newcastle,https://www.newcastle.edu.au/degrees/bachelor-of-development-studies-laws-honours
Bachelor of Development Studies / Bachelor of Social Science,,,,University of Newcastle,https://www.newcastle.edu.au/degrees/bachelor-of-development-studies-social-science
Graduate Certificate in Data Analytics,,,,University of Newcastle,https://www.newcastle.edu.au/degrees/graduate-certificate-data-analytics
Graduate Certificate in Data Science,,,,University of Newcastle,https://www.newcastle.edu.au/degrees/graduate-certificate-data-science
Graduate Certificate in Digital Media,,,,University of Newcastle,https://www.newcastle.edu.au/degrees/graduate-certificate-digital-media
Graduate Certificate in Disaster Risk Reduction,,,,University of Newcastle,https://www.newcastle.edu.au/degrees/graduate-certificate-disaster-risk-reduction
Master of Digital Media,,,,University of Newcastle,https://www.newcastle.edu.au/degrees/master-digital-media
Master of Disaster Resilience and Sustainable Development,,,,University of Newcastle,https://www.newcastle.edu.au/degrees/master-disaster-resilience-sustainable-development
Master of Dispute Resolution,,,,University of Newcastle,https://www.newcastle.edu.au/degrees/master-dispute-resolution
