Faculty,Area of Study,Area of Study Code,Level,Offered,Unit Code,Unit Name,More Info,Notes
Conservatorium of Music,Jazz,JAZZ,UG,Semester 2,JAZZ2023,Jazz Piano 4,https://sydney.edu.au/courses/units-of-study/2019/jazz/jazz2023.html,Must be studying closely-related major; Enrolment quota (limited places available)
Conservatorium of Music,Jazz,JAZZ,UG,Both semesters,JAZZ2026,Jazz Small Ensemble 3,https://sydney.edu.au/courses/units-of-study/2019/jazz/jazz2026.html,Must be studying closely-related major; Enrolment quota (limited places available)
Conservatorium of Music,Jazz,JAZZ,UG,Both semesters,JAZZ2027,Jazz Small Ensemble 4,https://sydney.edu.au/courses/units-of-study/2019/jazz/jazz2027.html,Must be studying closely-related major; Enrolment quota (limited places available)
Conservatorium of Music,Jazz,JAZZ,UG,Semester 1,JAZZ2030,Jazz Vocal Workshop 1,https://sydney.edu.au/courses/units-of-study/2019/jazz/jazz2030.html,Must be studying closely-related major; Enrolment quota (limited places available)
Conservatorium of Music,Jazz,JAZZ,UG,Semester 2,JAZZ2031,Jazz Vocal Workshop 2,https://sydney.edu.au/courses/units-of-study/2019/jazz/jazz2031.html,Must be studying closely-related major; Enrolment quota (limited places available)
Conservatorium of Music,Jazz,JAZZ,UG,Semester 1,JAZZ2038,Jazz Ear Training 3,https://sydney.edu.au/courses/units-of-study/2019/jazz/jazz2038.html,Must be studying closely-related major; Enrolment quota (limited places available)
Conservatorium of Music,Jazz,JAZZ,UG,Semester 2,JAZZ2039,Jazz Ear Training 4,https://sydney.edu.au/courses/units-of-study/2019/jazz/jazz2039.html,Must be studying closely-related major; Enrolment quota (limited places available)
Conservatorium of Music,Jazz,JAZZ,UG,Both semesters,JAZZ2603,Jazz Performance 3,https://sydney.edu.au/courses/units-of-study/2019/jazz/jazz2603.html,Must be studying closely-related major; Enrolment quota (limited places available)
Conservatorium of Music,Jazz,JAZZ,UG,Both semesters,JAZZ2604,Jazz Performance 4,https://sydney.edu.au/courses/units-of-study/2019/jazz/jazz2604.html,Must be studying closely-related major; Enrolment quota (limited places available)
Conservatorium of Music,Jazz,JAZZ,UG,Semester 1,JAZZ2623,Jazz Music Skills 3,https://sydney.edu.au/courses/units-of-study/2019/jazz/jazz2623.html,Must be studying closely-related major; Enrolment quota (limited places available)
Conservatorium of Music,Jazz,JAZZ,UG,Semester 2,JAZZ2624,Jazz Music Skills 4,https://sydney.edu.au/courses/units-of-study/2019/jazz/jazz2624.html,Must be studying closely-related major; Enrolment quota (limited places available)
Conservatorium of Music,Jazz,JAZZ,UG,Both semesters,JAZZ3002,Jazz Large Ensemble 5,https://sydney.edu.au/courses/units-of-study/2019/jazz/jazz3002.html,Must be studying closely-related major; Enrolment quota (limited places available)
Conservatorium of Music,Jazz,JAZZ,UG,Both semesters,JAZZ3003,Jazz Large Ensemble 6,https://sydney.edu.au/courses/units-of-study/2019/jazz/jazz3003.html,Must be studying closely-related major; Enrolment quota (limited places available)
Conservatorium of Music,Jazz,JAZZ,UG,Both semesters,JAZZ3012,Jazz Small Ensemble 5,https://sydney.edu.au/courses/units-of-study/2019/jazz/jazz3012.html,Must be studying closely-related major; Enrolment quota (limited places available)
Conservatorium of Music,Jazz,JAZZ,UG,Both semesters,JAZZ3013,Jazz Small Ensemble 6,https://sydney.edu.au/courses/units-of-study/2019/jazz/jazz3013.html,Must be studying closely-related major; Enrolment quota (limited places available)
Conservatorium of Music,Jazz,JAZZ,UG,Both semesters,JAZZ3605,Jazz Performance 5,https://sydney.edu.au/courses/units-of-study/2019/jazz/jazz3605.html,Must be studying closely-related major; Enrolment quota (limited places available)
Conservatorium of Music,Jazz,JAZZ,UG,Both semesters,JAZZ3606,Jazz Performance 6,https://sydney.edu.au/courses/units-of-study/2019/jazz/jazz3606.html,Must be studying closely-related major; Enrolment quota (limited places available)
Conservatorium of Music,Jazz,JAZZ,UG,Semester 1,JAZZ3618,Jazz Musicology and Analysis,https://sydney.edu.au/courses/units-of-study/2019/jazz/jazz3618.html,Must be studying closely-related major; Enrolment quota (limited places available)
Conservatorium of Music,Keyboard,KEYB,UG,Both semesters,KEYB1621,Piano 1,https://sydney.edu.au/courses/units-of-study/2019/keyb/keyb1621.html,Must be studying closely-related major; Enrolment quota (limited places available)
Conservatorium of Music,Keyboard,KEYB,UG,Both semesters,KEYB1622,Piano 2,https://sydney.edu.au/courses/units-of-study/2019/keyb/keyb1622.html,Must be studying closely-related major; Enrolment quota (limited places available)
Conservatorium of Music,Keyboard,KEYB,UG,Both semesters,KEYB2623,Piano 3,https://sydney.edu.au/courses/units-of-study/2019/keyb/keyb2623.html,Must be studying closely-related major; Enrolment quota (limited places available)
Conservatorium of Music,Keyboard,KEYB,UG,Both semesters,KEYB2624,Piano 4,https://sydney.edu.au/courses/units-of-study/2019/keyb/keyb2624.html,Must be studying closely-related major; Enrolment quota (limited places available)
Conservatorium of Music,Keyboard,KEYB,UG,Semester 2,KEYB3002,Pedagogy Pianoforte 1,https://sydney.edu.au/courses/units-of-study/2019/keyb/keyb3002.html,Must be studying closely-related major; Enrolment quota (limited places available)
Conservatorium of Music,Keyboard,KEYB,UG,Both semesters,KEYB3625,Piano 5,https://sydney.edu.au/courses/units-of-study/2019/keyb/keyb3625.html,Must be studying closely-related major; Enrolment quota (limited places available)
Conservatorium of Music,Keyboard,KEYB,UG,Both semesters,KEYB3626,Piano 6,https://sydney.edu.au/courses/units-of-study/2019/keyb/keyb3626.html,Must be studying closely-related major; Enrolment quota (limited places available)
Conservatorium of Music,Musicology,MCGY,UG,Semester 1,MCGY1000,Aural Perception 1,https://sydney.edu.au/courses/units-of-study/2019/mcgy/mcgy1000.html,Must be studying closely-related music performance major; requires audition; Enrolment quota (limited places available)
Conservatorium of Music,Musicology,MCGY,UG,Semester 1,MCGY1001,Aural Perception 1A,https://sydney.edu.au/courses/units-of-study/2019/mcgy/mcgy1001.html,Must be studying closely-related music performance major; requires audition; Enrolment quota (limited places available)
Conservatorium of Music,Musicology,MCGY,UG,Semester 2,MCGY1002,Aural Perception 1B,https://sydney.edu.au/courses/units-of-study/2019/mcgy/mcgy1002.html,Must be studying closely-related music performance major; requires audition; Enrolment quota (limited places available)
Conservatorium of Music,Musicology,MCGY,UG,Both semesters,MCGY1003,Aural Perception 2,https://sydney.edu.au/courses/units-of-study/2019/mcgy/mcgy1003.html,Must be studying closely-related music performance major; requires audition; Enrolment quota (limited places available)
Conservatorium of Music,Musicology,MCGY,UG,Semester 1,MCGY1008,Harmony and Analysis 1,https://sydney.edu.au/courses/units-of-study/2019/mcgy/mcgy1008.html,Must be studying closely-related music performance major; requires audition; Enrolment quota (limited places available)
Conservatorium of Music,Musicology,MCGY,UG,Semester 2,MCGY1009,Harmony and Analysis 2,https://sydney.edu.au/courses/units-of-study/2019/mcgy/mcgy1009.html,Must be studying closely-related music performance major; requires audition; Enrolment quota (limited places available)
Conservatorium of Music,Musicology,MCGY,UG,Both semesters,MCGY1019,Musicology Workshop 1,https://sydney.edu.au/courses/units-of-study/2019/mcgy/mcgy1019.html,Must be studying closely-related music performance major; requires audition; Enrolment quota (limited places available)
Conservatorium of Music,Musicology,MCGY,UG,Both semesters,MCGY1020,Musicology Workshop 2,https://sydney.edu.au/courses/units-of-study/2019/mcgy/mcgy1020.html,Must be studying closely-related music performance major; requires audition; Enrolment quota (limited places available)
Conservatorium of Music,Musicology,MCGY,UG,Semester 1,MCGY1030,This is Music,https://sydney.edu.au/courses/units-of-study/2019/mcgy/mcgy1030.html,
Conservatorium of Music,Musicology,MCGY,UG,Semester 2,MCGY1031,Musical Worlds of Today,https://sydney.edu.au/courses/units-of-study/2019/mcgy/mcgy1031.html,
Conservatorium of Music,Musicology,MCGY,UG,Both semesters,MCGY2004,Aural Perception 3,https://sydney.edu.au/courses/units-of-study/2019/mcgy/mcgy2004.html,Must be studying closely-related music performance major; requires audition; Enrolment quota (limited places available)
Conservatorium of Music,Musicology,MCGY,UG,Both semesters,MCGY2005,Aural Perception 4,https://sydney.edu.au/courses/units-of-study/2019/mcgy/mcgy2005.html,Must be studying closely-related music performance major; requires audition; Enrolment quota (limited places available)
Conservatorium of Music,Musicology,MCGY,UG,Semester 1,MCGY2010,Harmony and Analysis 3,https://sydney.edu.au/courses/units-of-study/2019/mcgy/mcgy2010.html,Must be studying closely-related music performance major; requires audition; Enrolment quota (limited places available)
Conservatorium of Music,Musicology,MCGY,UG,Semester 2,MCGY2011,Harmony and Analysis 4,https://sydney.edu.au/courses/units-of-study/2019/mcgy/mcgy2011.html,Must be studying closely-related music performance major; requires audition; Enrolment quota (limited places available)
Conservatorium of Music,Musicology,MCGY,UG,Both semesters,MCGY2018,Musicology Workshop 3,https://sydney.edu.au/courses/units-of-study/2019/mcgy/mcgy2018.html,Must be studying closely-related music performance major; requires audition; Enrolment quota (limited places available)
Conservatorium of Music,Musicology,MCGY,UG,Both semesters,MCGY2019,Musicology Workshop 4,https://sydney.edu.au/courses/units-of-study/2019/mcgy/mcgy2019.html,Must be studying closely-related music performance major; requires audition; Enrolment quota (limited places available)
Conservatorium of Music,Musicology,MCGY,UG,Semester 2,MCGY2601,Perception of Music Performance,https://sydney.edu.au/courses/units-of-study/2019/mcgy/mcgy2601.html,
Conservatorium of Music,Musicology,MCGY,UG,Both semesters,MCGY2603,Musicology 3,https://sydney.edu.au/courses/units-of-study/2019/mcgy/mcgy2603.html,Must be studying closely-related music performance major; requires audition; Enrolment quota (limited places available)
Conservatorium of Music,Musicology,MCGY,UG,Both semesters,MCGY2604,Musicology 4,https://sydney.edu.au/courses/units-of-study/2019/mcgy/mcgy2604.html,Must be studying closely-related music performance major; requires audition; Enrolment quota (limited places available)
Conservatorium of Music,Musicology,MCGY,UG,Semester 2,MCGY2611,Music from the Middle Ages to Baroque,https://sydney.edu.au/courses/units-of-study/2019/mcgy/mcgy2611.html,
Conservatorium of Music,Musicology,MCGY,UG,Semester 1,MCGY2612,Music in the Classical and Romantic Eras,https://sydney.edu.au/courses/units-of-study/2019/mcgy/mcgy2612.html,
Conservatorium of Music,Musicology,MCGY,UG,Semester 1,MCGY2613,Music in Modern Times,https://sydney.edu.au/courses/units-of-study/2019/mcgy/mcgy2613.html,
Conservatorium of Music,Musicology,MCGY,UG,Semester 2,MCGY2615,The Ultimate Art: 400 Years of Opera,https://sydney.edu.au/courses/units-of-study/2019/mcgy/mcgy2615.html,
Conservatorium of Music,Musicology,MCGY,UG,Both semesters,MCGY3023,Musicology Workshop 5,https://sydney.edu.au/courses/units-of-study/2019/mcgy/mcgy3023.html,Must be studying closely-related music performance major; requires audition; Enrolment quota (limited places available)
Conservatorium of Music,Musicology,MCGY,UG,Both semesters,MCGY3024,Musicology Workshop 6,https://sydney.edu.au/courses/units-of-study/2019/mcgy/mcgy3024.html,Must be studying closely-related music performance major; requires audition; Enrolment quota (limited places available)
Conservatorium of Music,Musicology,MCGY,UG,Semester 2,MCGY3601,Analysis of Nineteenth-Century Music,https://sydney.edu.au/courses/units-of-study/2019/mcgy/mcgy3601.html,
Conservatorium of Music,Musicology,MCGY,UG,Semester 2,MCGY3602,Understanding East Asian Music,https://sydney.edu.au/courses/units-of-study/2019/mcgy/mcgy3602.html,
Conservatorium of Music,Musicology,MCGY,UG,Semester 2,MCGY3604,J.S. Bach and his World,https://sydney.edu.au/courses/units-of-study/2019/mcgy/mcgy3604.html,
Conservatorium of Music,Musicology,MCGY,UG,Both semesters,MCGY3605,Musicology 5,https://sydney.edu.au/courses/units-of-study/2019/mcgy/mcgy3605.html,Must be studying a music major
Conservatorium of Music,Musicology,MCGY,UG,Both semesters,MCGY3606,Musicology 6,https://sydney.edu.au/courses/units-of-study/2019/mcgy/mcgy3606.html,Must be studying a music major
Conservatorium of Music,Musicology,MCGY,UG,Semester 2,MCGY3627,Paleography of Music,https://sydney.edu.au/courses/units-of-study/2019/mcgy/mcgy3627.html,
Conservatorium of Music,Musicology,MCGY,UG,Semester 1,MCGY3629,Romanticism and the Fantastic,https://sydney.edu.au/courses/units-of-study/2019/mcgy/mcgy3629.html,
Conservatorium of Music,Musicology,MCGY,UG,Semester 1,MCGY3630,New Germans: Wagner and Liszt 1848-76,https://sydney.edu.au/courses/units-of-study/2019/mcgy/mcgy3630.html,
Conservatorium of Music,Musicology,MCGY,UG,Semester 1,MCGY3631,African-American Music Inquiry,https://sydney.edu.au/courses/units-of-study/2019/mcgy/mcgy3631.html,
Conservatorium of Music,Musicology,MCGY,UG,Semester 1,MCGY3636,Classicism and Transformation,https://sydney.edu.au/courses/units-of-study/2019/mcgy/mcgy3636.html,
Conservatorium of Music,Musicology,MCGY,UG,Semester 2,MCGY3639,Modernism in Austria and Germany 1889-1914,https://sydney.edu.au/courses/units-of-study/2019/mcgy/mcgy3639.html,
Conservatorium of Music,Music Education,MUED,UG,Semester 1,MUED1004,Non Western Music,https://sydney.edu.au/courses/units-of-study/2019/mued/mued1004.html,Must be studying a music education major; Enrolment quota (limited places available)
Conservatorium of Music,Music Education,MUED,UG,Semester 2,MUED1005,Key Approaches in Music Education,https://sydney.edu.au/courses/units-of-study/2019/mued/mued1005.html,Must be studying a music education major; Enrolment quota (limited places available)
Conservatorium of Music,Music Education,MUED,UG,Semester 1,MUED1008,Fundamentals of Teaching,https://sydney.edu.au/courses/units-of-study/2019/mued/mued1008.html,Must be studying a music education major; Enrolment quota (limited places available)
Conservatorium of Music,Music Education,MUED,UG,Semester 2,MUED1009,Psychology of Learning and Instruction,https://sydney.edu.au/courses/units-of-study/2019/mued/mued1009.html,Must be studying a music education major; Enrolment quota (limited places available)
Conservatorium of Music,Music Education,MUED,UG,Semester 1,MUED1010,Key Ideas in Music Education,https://sydney.edu.au/courses/units-of-study/2019/mued/mued1010.html,Must be studying a music education major; Enrolment quota (limited places available)
Conservatorium of Music,Music Education,MUED,UG,Semester 2,MUED3031,Teaching Jazz in Secondary School,https://sydney.edu.au/courses/units-of-study/2019/mued/mued3031.html,Must be studying a music education major; Enrolment quota (limited places available)
Conservatorium of Music,Music Education,MUED,UG,Semester 1,MUED4006,Popular Music Studies,https://sydney.edu.au/courses/units-of-study/2019/mued/mued4006.html,Must be studying a music education major; Enrolment quota (limited places available)
Conservatorium of Music,Music Foundations,MUSC,UG,Semester 2,MUSC1402,Contemporary Music Practice 2,https://sydney.edu.au/courses/units-of-study/2019/musc/musc1402.html,
Conservatorium of Music,Music Foundations,MUSC,UG,Semester 2,MUSC1501,Extended Fundamentals of Music,https://sydney.edu.au/courses/units-of-study/2019/musc/musc1501.html,
Conservatorium of Music,Music Foundations,MUSC,UG,Both semesters,MUSC1503,Fundamentals of Music 1,https://sydney.edu.au/courses/units-of-study/2019/musc/musc1503.html,
Conservatorium of Music,Music Foundations,MUSC,UG,Both semesters,MUSC1504,Fundamentals of Music 2,https://sydney.edu.au/courses/units-of-study/2019/musc/musc1504.html,
Conservatorium of Music,Music Foundations,MUSC,UG,Semester 2,MUSC1506,Music in Western Culture,https://sydney.edu.au/courses/units-of-study/2019/musc/musc1506.html,
Conservatorium of Music,Music Foundations,MUSC,UG,Semester 1,MUSC1507,"Sounds, Screens, Speakers: Music & Media",https://sydney.edu.au/courses/units-of-study/2019/musc/musc1507.html,
Conservatorium of Music,Music Foundations,MUSC,UG,Semester 1,MUSC2612,Music Performance,https://sydney.edu.au/courses/units-of-study/2019/musc/musc2612.html,
Conservatorium of Music,Music Foundations,MUSC,UG,Semester 1,MUSC2614,Composition Workshop,https://sydney.edu.au/courses/units-of-study/2019/musc/musc2614.html,
Conservatorium of Music,Music Foundations,MUSC,UG,Semester 1,MUSC2638,Jazz Riots and Revolutions,https://sydney.edu.au/courses/units-of-study/2019/musc/musc2638.html,
Conservatorium of Music,Music Foundations,MUSC,UG,Semester 1,MUSC2644,Introduction to the Philosophy of Music,https://sydney.edu.au/courses/units-of-study/2019/musc/musc2644.html,
Conservatorium of Music,Music Foundations,MUSC,UG,Semester 1,MUSC2645,Psychology of Music,https://sydney.edu.au/courses/units-of-study/2019/musc/musc2645.html,
Conservatorium of Music,Music Foundations,MUSC,UG,Semester 1,MUSC2653,Introduction to Digital Music Techniques,https://sydney.edu.au/courses/units-of-study/2019/musc/musc2653.html,
Conservatorium of Music,Music Foundations,MUSC,UG,Semester 2,MUSC2663,Survey of Film Music,https://sydney.edu.au/courses/units-of-study/2019/musc/musc2663.html,
Conservatorium of Music,Music Foundations,MUSC,UG,Semester 1,MUSC2666,"Global Sound: Drum and Bass, Rhythm and Soul",https://sydney.edu.au/courses/units-of-study/2019/musc/musc2666.html,
Conservatorium of Music,Music Foundations,MUSC,UG,Semester 2,MUSC2672,Australian Popular Music,https://sydney.edu.au/courses/units-of-study/2019/musc/musc2672.html,
Conservatorium of Music,Music Foundations,MUSC,UG,Semester 1,MUSC2691,Music and Politics,https://sydney.edu.au/courses/units-of-study/2019/musc/musc2691.html,
Conservatorium of Music,Music Foundations,MUSC,UG,Semester 1,MUSC2693,Fundamentals of Music 3,https://sydney.edu.au/courses/units-of-study/2019/musc/musc2693.html,
Conservatorium of Music,Music Foundations,MUSC,UG,Semester 1,MUSC3601,Contemporary Music Making 1,https://sydney.edu.au/courses/units-of-study/2019/musc/musc3601.html,
Conservatorium of Music,Music Foundations,MUSC,UG,Semester 2,MUSC3603,Advanced Digital Music Techniques,https://sydney.edu.au/courses/units-of-study/2019/musc/musc3603.html,
Conservatorium of Music,Music Foundations,MUSC,UG,Semester 2,MUSC3609,Musicology,https://sydney.edu.au/courses/units-of-study/2019/musc/musc3609.html,
Conservatorium of Music,Music Foundations,MUSC,UG,Semester 1,MUSC3610,Musical Traditions and Globalization,https://sydney.edu.au/courses/units-of-study/2019/musc/musc3610.html,
Conservatorium of Music,Music Foundations,MUSC,UG,Semester 2,MUSC3624,Music and Sound in 21st Century Film,https://sydney.edu.au/courses/units-of-study/2019/musc/musc3624.html,
Conservatorium of Music,Music Foundations,MUSC,UG,Semester 2,MUSC3629,Music and Everyday Life,https://sydney.edu.au/courses/units-of-study/2019/musc/musc3629.html,
Conservatorium of Music,Music Foundations,MUSC,UG,Semester 2,MUSC3631,Music in Public: Performance and Power,https://sydney.edu.au/courses/units-of-study/2019/musc/musc3631.html,
Conservatorium of Music,Music Foundations,MUSC,UG,Semester 2,MUSC3640,Rhythms and Sounds of Latin America,https://sydney.edu.au/courses/units-of-study/2019/musc/musc3640.html,
Conservatorium of Music,Music Foundations,MUSC,UG,Semester 2,MUSC3699,Understanding Music: Modes of Hearing,https://sydney.edu.au/courses/units-of-study/2019/musc/musc3699.html,
Conservatorium of Music,Organ,ORGN,UG,Both semesters,ORGN1008,Organ Resources 1,https://sydney.edu.au/courses/units-of-study/2019/orgn/orgn1008.html,Must be studying closely-related music performance major; requires audition; Enrolment quota (limited places available)
Conservatorium of Music,Organ,ORGN,UG,Both semesters,ORGN1009,Organ Resources 2,https://sydney.edu.au/courses/units-of-study/2019/orgn/orgn1009.html,Must be studying closely-related music performance major; requires audition; Enrolment quota (limited places available)
Conservatorium of Music,Organ,ORGN,UG,Both semesters,ORGN1601,Organ 1,https://sydney.edu.au/courses/units-of-study/2019/orgn/orgn1601.html,Must be studying closely-related music performance major; requires audition; Enrolment quota (limited places available)
Conservatorium of Music,Organ,ORGN,UG,Both semesters,ORGN1602,Organ 2,https://sydney.edu.au/courses/units-of-study/2019/orgn/orgn1602.html,Must be studying closely-related music performance major; requires audition; Enrolment quota (limited places available)
Conservatorium of Music,Organ,ORGN,UG,Both semesters,ORGN2008,Organ Resources 3,https://sydney.edu.au/courses/units-of-study/2019/orgn/orgn2008.html,Must be studying closely-related music performance major; requires audition; Enrolment quota (limited places available)
Conservatorium of Music,Organ,ORGN,UG,Both semesters,ORGN2009,Organ Resources 4,https://sydney.edu.au/courses/units-of-study/2019/orgn/orgn2009.html,Must be studying closely-related music performance major; requires audition; Enrolment quota (limited places available)
Conservatorium of Music,Organ,ORGN,UG,Both semesters,ORGN2603,Organ 3,https://sydney.edu.au/courses/units-of-study/2019/orgn/orgn2603.html,Must be studying closely-related music performance major; requires audition; Enrolment quota (limited places available)
Conservatorium of Music,Organ,ORGN,UG,Both semesters,ORGN2604,Organ 4,https://sydney.edu.au/courses/units-of-study/2019/orgn/orgn2604.html,Must be studying closely-related music performance major; requires audition; Enrolment quota (limited places available)
Conservatorium of Music,Organ,ORGN,UG,Both semesters,ORGN3003,Organ Resources 5,https://sydney.edu.au/courses/units-of-study/2019/orgn/orgn3003.html,Must be studying closely-related music performance major; requires audition; Enrolment quota (limited places available)
Conservatorium of Music,Organ,ORGN,UG,Both semesters,ORGN3008,Organ Resources 6,https://sydney.edu.au/courses/units-of-study/2019/orgn/orgn3008.html,Must be studying closely-related music performance major; requires audition; Enrolment quota (limited places available)
Conservatorium of Music,Organ,ORGN,UG,Both semesters,ORGN3605,Organ 5,https://sydney.edu.au/courses/units-of-study/2019/orgn/orgn3605.html,Must be studying closely-related music performance major; requires audition; Enrolment quota (limited places available)
Conservatorium of Music,Organ,ORGN,UG,Both semesters,ORGN3606,Organ 6,https://sydney.edu.au/courses/units-of-study/2019/orgn/orgn3606.html,Must be studying closely-related music performance major; requires audition; Enrolment quota (limited places available)
Conservatorium of Music,Principal Study/Conducting,PERF,UG,Semester 1,PERF2604,Chinese Music Ensemble 1,https://sydney.edu.au/courses/units-of-study/2019/perf/perf2604.html,Must be studying closely-related music performance major; requires audition; Enrolment quota (limited places available)
Conservatorium of Music,Principal Study/Conducting,PERF,UG,Semester 2,PERF2605,Chinese Music Ensemble 2,https://sydney.edu.au/courses/units-of-study/2019/perf/perf2605.html,Must be studying closely-related music performance major; requires audition; Enrolment quota (limited places available)
Conservatorium of Music,Principal Study/Conducting,PERF,UG,Semester 1,PERF3606,Chinese Music Ensemble 3,https://sydney.edu.au/courses/units-of-study/2019/perf/perf3606.html,Must be studying closely-related music performance major; requires audition; Enrolment quota (limited places available)
Conservatorium of Music,Principal Study/Conducting,PERF,UG,Semester 2,PERF3607,Chinese Music Ensemble 4,https://sydney.edu.au/courses/units-of-study/2019/perf/perf3607.html,Must be studying closely-related music performance major; requires audition; Enrolment quota (limited places available)
Conservatorium of Music,Percussion,PRCN,UG,Both semesters,PRCN1601,Percussion 1,https://sydney.edu.au/courses/units-of-study/2019/prcn/prcn1601.html,Must be studying closely-related music performance major; requires audition; Enrolment quota (limited places available)
Conservatorium of Music,Percussion,PRCN,UG,Both semesters,PRCN1602,Percussion 2,https://sydney.edu.au/courses/units-of-study/2019/prcn/prcn1602.html,Must be studying closely-related music performance major; requires audition; Enrolment quota (limited places available)
Conservatorium of Music,Percussion,PRCN,UG,Semester 1,PRCN2006,Resource Class - Percussion,https://sydney.edu.au/courses/units-of-study/2019/prcn/prcn2006.html,Must be studying closely-related music performance major; requires audition; Enrolment quota (limited places available)
Conservatorium of Music,Percussion,PRCN,UG,Both semesters,PRCN2603,Percussion 3,https://sydney.edu.au/courses/units-of-study/2019/prcn/prcn2603.html,Must be studying closely-related music performance major; requires audition; Enrolment quota (limited places available)
Conservatorium of Music,Percussion,PRCN,UG,Both semesters,PRCN2604,Percussion 4,https://sydney.edu.au/courses/units-of-study/2019/prcn/prcn2604.html,Must be studying closely-related music performance major; requires audition; Enrolment quota (limited places available)
Conservatorium of Music,Percussion,PRCN,UG,Both semesters,PRCN3605,Percussion 5,https://sydney.edu.au/courses/units-of-study/2019/prcn/prcn3605.html,Must be studying closely-related music performance major; requires audition; Enrolment quota (limited places available)
Conservatorium of Music,Percussion,PRCN,UG,Both semesters,PRCN3606,Percussion 6,https://sydney.edu.au/courses/units-of-study/2019/prcn/prcn3606.html,Must be studying closely-related music performance major; requires audition; Enrolment quota (limited places available)
Conservatorium of Music,Strings,STRG,UG,Both semesters,STRG1015,Strings Performance Class 1,https://sydney.edu.au/courses/units-of-study/2019/strg/strg1015.html,Must be studying closely-related music performance major; requires audition; Enrolment quota (limited places available)
Conservatorium of Music,Strings,STRG,UG,Both semesters,STRG1016,Strings Performance Class 2,https://sydney.edu.au/courses/units-of-study/2019/strg/strg1016.html,Must be studying closely-related music performance major; requires audition; Enrolment quota (limited places available)
Conservatorium of Music,Strings,STRG,UG,Both semesters,STRG1601,Double Bass 1,https://sydney.edu.au/courses/units-of-study/2019/strg/strg1601.html,Must be studying closely-related music performance major; requires audition; Enrolment quota (limited places available)
Conservatorium of Music,Strings,STRG,UG,Both semesters,STRG1602,Double Bass 2,https://sydney.edu.au/courses/units-of-study/2019/strg/strg1602.html,Must be studying closely-related music performance major; requires audition; Enrolment quota (limited places available)
Conservatorium of Music,Strings,STRG,UG,Both semesters,STRG1611,Guitar 1,https://sydney.edu.au/courses/units-of-study/2019/strg/strg1611.html,Must be studying closely-related music performance major; requires audition; Enrolment quota (limited places available)
Conservatorium of Music,Strings,STRG,UG,Both semesters,STRG1612,Guitar 2,https://sydney.edu.au/courses/units-of-study/2019/strg/strg1612.html,Must be studying closely-related music performance major; requires audition; Enrolment quota (limited places available)
Conservatorium of Music,Strings,STRG,UG,Both semesters,STRG1621,Harp 1,https://sydney.edu.au/courses/units-of-study/2019/strg/strg1621.html,Must be studying closely-related music performance major; requires audition; Enrolment quota (limited places available)
Conservatorium of Music,Strings,STRG,UG,Both semesters,STRG1622,Harp 2,https://sydney.edu.au/courses/units-of-study/2019/strg/strg1622.html,Must be studying closely-related music performance major; requires audition; Enrolment quota (limited places available)
Conservatorium of Music,Strings,STRG,UG,Both semesters,STRG1641,Viola 1,https://sydney.edu.au/courses/units-of-study/2019/strg/strg1641.html,Must be studying closely-related music performance major; requires audition; Enrolment quota (limited places available)
Conservatorium of Music,Strings,STRG,UG,Both semesters,STRG1642,Viola 2,https://sydney.edu.au/courses/units-of-study/2019/strg/strg1642.html,Must be studying closely-related music performance major; requires audition; Enrolment quota (limited places available)
Conservatorium of Music,Strings,STRG,UG,Both semesters,STRG1661,Violin 1,https://sydney.edu.au/courses/units-of-study/2019/strg/strg1661.html,Must be studying closely-related music performance major; requires audition; Enrolment quota (limited places available)
Conservatorium of Music,Strings,STRG,UG,Both semesters,STRG1662,Violin 2,https://sydney.edu.au/courses/units-of-study/2019/strg/strg1662.html,Must be studying closely-related music performance major; requires audition; Enrolment quota (limited places available)
Conservatorium of Music,Strings,STRG,UG,Both semesters,STRG1671,Violoncello 1,https://sydney.edu.au/courses/units-of-study/2019/strg/strg1671.html,Must be studying closely-related music performance major; requires audition; Enrolment quota (limited places available)
Conservatorium of Music,Strings,STRG,UG,Both semesters,STRG1672,Violoncello 2,https://sydney.edu.au/courses/units-of-study/2019/strg/strg1672.html,Must be studying closely-related music performance major; requires audition; Enrolment quota (limited places available)
Conservatorium of Music,Strings,STRG,UG,Both semesters,STRG2014,Strings Performance Class 3,https://sydney.edu.au/courses/units-of-study/2019/strg/strg2014.html,Must be studying closely-related music performance major; requires audition; Enrolment quota (limited places available)
Conservatorium of Music,Strings,STRG,UG,Both semesters,STRG2015,Strings Performance Class 4,https://sydney.edu.au/courses/units-of-study/2019/strg/strg2015.html,Must be studying closely-related music performance major; requires audition; Enrolment quota (limited places available)
Conservatorium of Music,Strings,STRG,UG,Both semesters,STRG2603,Double Bass 3,https://sydney.edu.au/courses/units-of-study/2019/strg/strg2603.html,Must be studying closely-related music performance major; requires audition; Enrolment quota (limited places available)
Conservatorium of Music,Strings,STRG,UG,Both semesters,STRG2604,Double Bass 4,https://sydney.edu.au/courses/units-of-study/2019/strg/strg2604.html,Must be studying closely-related music performance major; requires audition; Enrolment quota (limited places available)
Conservatorium of Music,Strings,STRG,UG,Both semesters,STRG2613,Guitar 3,https://sydney.edu.au/courses/units-of-study/2019/strg/strg2613.html,Must be studying closely-related music performance major; requires audition; Enrolment quota (limited places available)
