Course,URL,University
CAS AH 387: Boston Architecture and Urbanism,https://www.bu.edu/academics/cas/courses/cas-ah-387/,Boston University
CAS AH 389: Impressionism,https://www.bu.edu/academics/cas/courses/cas-ah-389/,Boston University
CAS AH 391: Twentieth-Century Art to 1940,https://www.bu.edu/academics/cas/courses/cas-ah-391/,Boston University
CAS AH 392: Twentieth Century Art from 1940 to 1980,https://www.bu.edu/academics/cas/courses/cas-ah-392/,Boston University
CAS AH 393: Contemporary Art: 1980 to Now,https://www.bu.edu/academics/cas/courses/cas-ah-393/,Boston University
CAS AH 395: History of Photography,https://www.bu.edu/academics/cas/courses/cas-ah-395/,Boston University
CAS AH 398: Twentieth-Century Architecture,https://www.bu.edu/academics/cas/courses/cas-ah-398/,Boston University
CAS AH 399: History and Theory of Landscape Architecture,https://www.bu.edu/academics/cas/courses/cas-ah-399/,Boston University
CAS AH 404: Seminar: Topics in Museum Exhibits,https://www.bu.edu/academics/cas/courses/cas-ah-404/,Boston University
CAS AH 444: Seminar: Medieval Art,https://www.bu.edu/academics/cas/courses/cas-ah-444/,Boston University
CAS AH 497: Seminar: Contemporary Art,https://www.bu.edu/academics/cas/courses/cas-ah-497/,Boston University
CAS AH 501: Practicum in Museum Studies,https://www.bu.edu/academics/cas/courses/cas-ah-501/,Boston University
CAS AH 502: Practicum in Museum Studies,https://www.bu.edu/academics/cas/courses/cas-ah-502/,Boston University
CAS AH 503: Art Historical Methods,https://www.bu.edu/academics/cas/courses/cas-ah-503/,Boston University
CAS AH 504: Topics in Religion and the Visual Arts,https://www.bu.edu/academics/cas/courses/cas-ah-504/,Boston University
CAS AH 520: The Museum and Historical Agency,https://www.bu.edu/academics/cas/courses/cas-ah-520/,Boston University
CAS AH 521: Curatorship,https://www.bu.edu/academics/cas/courses/cas-ah-521/,Boston University
CAS AH 527: Topics in Art and Society,https://www.bu.edu/academics/cas/courses/cas-ah-527/,Boston University
CAS AH 529: Seminar: Twentieth-Century Chinese Art,https://www.bu.edu/academics/cas/courses/cas-ah-529/,Boston University
CAS AH 531: Modern Asian Art in a Global Context,https://www.bu.edu/academics/cas/courses/cas-ah-531/,Boston University
CAS AH 532: Japanese Print Culture,https://www.bu.edu/academics/cas/courses/cas-ah-532/,Boston University
CAS AH 533: Seminar: Greek Art and Architecture,https://www.bu.edu/academics/cas/courses/cas-ah-533/,Boston University
CAS AH 534: Seminar in Roman Art,https://www.bu.edu/academics/cas/courses/cas-ah-534/,Boston University
CAS AH 539: Muslim Societies: An Interdisciplinary History,https://www.bu.edu/academics/cas/courses/cas-ah-539/,Boston University
CAS AH 540: Europe and the Islamic World: Medieval and Early-Modern Cultural Exchange,https://www.bu.edu/academics/cas/courses/cas-ah-540/,Boston University
CAS AH 541: Courtly Commissions: Ottoman Art and Architecture,https://www.bu.edu/academics/cas/courses/cas-ah-541/,Boston University
CAS AH 543: Latin American Art and the Cold War,https://www.bu.edu/academics/cas/courses/cas-ah-543/,Boston University
CAS AH 546: Places of Memory: Historic Preservation Theory and Practice,https://www.bu.edu/academics/cas/courses/cas-ah-546/,Boston University
CAS AH 554: Boston Architectural and Community History Workshop,https://www.bu.edu/academics/cas/courses/cas-ah-554/,Boston University
CAS AH 557: High Renaissance and Mannerist Art in Italy,https://www.bu.edu/academics/cas/courses/cas-ah-557/,Boston University
CAS AH 563: Global Baroque: Art and Power in the Seventeenth Century,https://www.bu.edu/academics/cas/courses/cas-ah-563/,Boston University
CAS AH 574: Topics in African Art,https://www.bu.edu/academics/cas/courses/cas-ah-574/,Boston University
CAS AH 580: Architectural Technology and Materials,https://www.bu.edu/academics/cas/courses/cas-ah-580/,Boston University
CAS AH 584: Greater Boston: Architecture and Planning,https://www.bu.edu/academics/cas/courses/cas-ah-584/,Boston University
CAS AH 585: Twentieth-Century Architecture and Urbanism,https://www.bu.edu/academics/cas/courses/cas-ah-585/,Boston University
"CAS AH 586: Early Modern America: Visual Culture, 1900-1930",https://www.bu.edu/academics/cas/courses/cas-ah-586/,Boston University
CAS AH 589: Topics in Nineteenth-Century Art,https://www.bu.edu/academics/cas/courses/cas-ah-589/,Boston University
CAS AH 591: Seminar in Photographic History,https://www.bu.edu/academics/cas/courses/cas-ah-591/,Boston University
CAS AI 101: Introduction to Asian Studies,https://www.bu.edu/academics/cas/courses/cas-ai-101/,Boston University
CAS AM 200: Introduction to American Studies,https://www.bu.edu/academics/cas/courses/cas-am-200/,Boston University
CAS AM 202: What's Boston?,https://www.bu.edu/academics/cas/courses/cas-am-202/,Boston University
CAS AM 250: American Arts and Society,https://www.bu.edu/academics/cas/courses/cas-am-250/,Boston University
CAS AM 301: Perspectives on the American Experience,https://www.bu.edu/academics/cas/courses/cas-am-301/,Boston University
CAS AM 313: Internships in Public History,https://www.bu.edu/academics/cas/courses/cas-am-313/,Boston University
CAS AM 369: American Folk Art,https://www.bu.edu/academics/cas/courses/cas-am-369/,Boston University
CAS AM 385: American Buildings and Landscapes,https://www.bu.edu/academics/cas/courses/cas-am-385/,Boston University
CAS AM 501: Special Topics in American Studies,https://www.bu.edu/academics/cas/courses/cas-am-501/,Boston University
CAS AM 502: Special Topics in American Studies,https://www.bu.edu/academics/cas/courses/cas-am-502/,Boston University
"CAS AM 505: The American South in History, Literature, and Film",https://www.bu.edu/academics/cas/courses/cas-am-505/,Boston University
CAS AM 546: Places of Memory: Historic Preservation Theory and Practice,https://www.bu.edu/academics/cas/courses/cas-am-546/,Boston University
CAS AM 554: Preservation Planning,https://www.bu.edu/academics/cas/courses/cas-am-554/,Boston University
CAS AM 555: Boston Architectural and Community History Workshop,https://www.bu.edu/academics/cas/courses/cas-am-555/,Boston University
CAS AN 101: Introduction to Cultural Anthropology,https://www.bu.edu/academics/cas/courses/cas-an-101/,Boston University
"CAS AN 102: Human Biology, Behavior, and Evolution",https://www.bu.edu/academics/cas/courses/cas-an-102/,Boston University
CAS AN 103: Anthropology Through Ethnography,https://www.bu.edu/academics/cas/courses/cas-an-103/,Boston University
CAS AN 210: Introduction to Medical Anthropology,https://www.bu.edu/academics/cas/courses/cas-an-210/,Boston University
CAS AN 211: Humans Among Animals,https://www.bu.edu/academics/cas/courses/cas-an-211/,Boston University
CAS AN 220: Urban Anthropology,https://www.bu.edu/academics/cas/courses/cas-an-220/,Boston University
CAS AN 233: The Evolutionary Biology of Human Variation,https://www.bu.edu/academics/cas/courses/cas-an-233/,Boston University
CAS AN 234: Evolutionary Psychology,https://www.bu.edu/academics/cas/courses/cas-an-234/,Boston University
CAS AN 240: Legal Anthropology,https://www.bu.edu/academics/cas/courses/cas-an-240/,Boston University
CAS AN 243: Shamans and Shamanism,https://www.bu.edu/academics/cas/courses/cas-an-243/,Boston University
CAS AN 252: Ethnicity and Identity,https://www.bu.edu/academics/cas/courses/cas-an-252/,Boston University
CAS AN 260: Sex and Gender in Anthropological Perspective,https://www.bu.edu/academics/cas/courses/cas-an-260/,Boston University
CAS AN 263: The Behavioral Biology of Women,https://www.bu.edu/academics/cas/courses/cas-an-263/,Boston University
CAS AN 285: Coping with Crisis in Contemporary Africa (area),https://www.bu.edu/academics/cas/courses/cas-an-285/,Boston University
CAS AN 290: Children and Culture,https://www.bu.edu/academics/cas/courses/cas-an-290/,Boston University
CAS AN 302: Transforming Life: Anthropology of New Medical Technologies,https://www.bu.edu/academics/cas/courses/cas-an-302/,Boston University
CAS AN 307: Turkey and Middle East in Comparative Perspective (area),https://www.bu.edu/academics/cas/courses/cas-an-307/,Boston University
"CAS AN 308: Food, Culture, and Society",https://www.bu.edu/academics/cas/courses/cas-an-308/,Boston University
CAS AN 309: Boston: An Ethnographic Approach (area),https://www.bu.edu/academics/cas/courses/cas-an-309/,Boston University
CAS AN 310: Studies in North American Ethnography (area),https://www.bu.edu/academics/cas/courses/cas-an-310/,Boston University
CAS AN 311: Biotech,https://www.bu.edu/academics/cas/courses/cas-an-311/,Boston University
CAS AN 312: Peoples and Cultures of Africa (area),https://www.bu.edu/academics/cas/courses/cas-an-312/,Boston University
CAS AN 316: Contemporary European Ethnography,https://www.bu.edu/academics/cas/courses/cas-an-316/,Boston University
CAS AN 318: Southeast Asia: Tradition and Development (area),https://www.bu.edu/academics/cas/courses/cas-an-318/,Boston University
CAS AN 319: Anthropology of Muslim Cultures and Politics (area),https://www.bu.edu/academics/cas/courses/cas-an-319/,Boston University
CAS AN 320: Women in the Muslim World,https://www.bu.edu/academics/cas/courses/cas-an-320/,Boston University
CAS AN 327: Islam in Africa,https://www.bu.edu/academics/cas/courses/cas-an-327/,Boston University
