Course_Name,Course_Level,Course_Type,Cource_Description,University_Name,Link
Graduate Diploma in Forensic Odontology (91350),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=c109
Graduate Diploma in Health Professions Education (91340),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=c110
Graduate Diploma in Infectious Diseases (51330),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=c111
Graduate Diploma in Natural Resources Law (21360),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=c1424
Master of Aboriginal Health (thesis and coursework) (90690),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=c116
Master of Health Professions Education (coursework and dissertation) (90570),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=c117
Master of Health Professions Education (thesis and coursework) (90670),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=c118
Master of Pharmacy (coursework) (extended) (51500),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=c123
Master of Public Health (coursework or coursework and dissertation) (91550),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=c125
Master of Rural and Remote Medicine (thesis and coursework) (90680),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=c126
Master of Social Work (coursework or coursework and dissertation) (11550),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=c127
Master of Surgery (thesis and coursework) (90660),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=c129
Doctor of Podiatry (90820),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=c130
Graduate Certificate in Mental Health Practice (11260),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=c134
Graduate Certificate in Population Health Studies (91230),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=c137
Graduate Certificate in Social Policy Practice (11270),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=c138
Graduate Diploma in Advanced Social Work (10370),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=c139
