Course_Name,Course_Level,Course_Type,Cource_Description,University_Name,Link
Bachelor of Aviation (Management)/ Bachelor of Business,,,,Swinburne University of Technology,http://www.swinburne.edu.au/study/course/Bachelor-of-Aviation-(Management)/-Bachelor-of-Business-EAVMB050N/local
Bachelor of Aviation (Management)/ Bachelor of Commerce,,,,Swinburne University of Technology,http://www.swinburne.edu.au/study/course/Bachelor-of-Aviation-(Management)/-Bachelor-of-Commerce-BB-AVMCOM/local
Bachelor of Aviation / Bachelor of Business,,,,Swinburne University of Technology,https://www.swinburne.edu.au/study/course/bachelor-of-aviation-bachelor-of-business/
Bachelor of Aviation Management,,,,Swinburne University of Technology,https://www.swinburne.edu.au/study/course/bachelor-of-aviation-management/
Bachelor of Aviation Management / Bachelor of Business,,,,Swinburne University of Technology,https://www.swinburne.edu.au/study/course/bachelor-of-aviation-management-bachelor-of-business/
Bachelor of Aviation and Piloting,,,,Swinburne University of Technology,https://www.swinburne.edu.au/study/course/international/bachelor-of-aviation-and-piloting/
Bachelor of Aviation and Piloting / Bachelor of Business,,,,Swinburne University of Technology,https://www.swinburne.edu.au/study/course/international/bachelor-of-aviation-and-piloting-bachelor-of-business/
Bachelor of Aviation/ Bachelor of Business,,,,Swinburne University of Technology,http://www.swinburne.edu.au/study/course/Bachelor-of-Aviation/-Bachelor-of-Business-EAVB050N/local
Bachelor of Aviation/ Bachelor of Commerce,,,,Swinburne University of Technology,http://www.swinburne.edu.au/study/course/Bachelor-of-Aviation/-Bachelor-of-Commerce-BB-AVCOM/local
Bachelor of Behavioural Studies,,,,Swinburne University of Technology,http://www.swinburne.edu.au/study/course/Bachelor-of-Behavioural-Studies-BA-BEHS2/local
Bachelor of Behavioural Studies (Psychology),,,,Swinburne University of Technology,http://www.swinburne.edu.au/study/course/Bachelor-of-Behavioural-Studies-(Psychology)-BA-BEHP/local
Bachelor of Business,,,,Swinburne University of Technology,http://www.swinburne.edu.au/study/course/Bachelor-of-Business-L05510KS/international
Bachelor of Business,,,,Swinburne University of Technology,http://www.swinburne.edu.au/study/course/Bachelor-of-Business-BA-BUS4/local
Bachelor of Business,,,,Swinburne University of Technology,http://www.swinburne.edu.au/study/course/Bachelor-of-Business-BA-BUS9/local
Bachelor of Business,,,,Swinburne University of Technology,https://www.swinburne.edu.au/study/course/bachelor-of-business/
Bachelor of Business (Accounting and Finance),,,,Swinburne University of Technology,http://www.swinburne.edu.au/study/course/Bachelor-of-Business-(Accounting-and-Finance)-BA-BUSACF1/local
Bachelor of Business (Accounting),,,,Swinburne University of Technology,http://www.swinburne.edu.au/study/course/Bachelor-of-Business-(Accounting)-BA-BUSACC4/local
Bachelor of Business (Accounting),,,,Swinburne University of Technology,http://www.swinburne.edu.au/study/course/Bachelor-of-Business-(Accounting)-BA-BUSACC6/local
Bachelor of Business (Advertising),,,,Swinburne University of Technology,http://www.swinburne.edu.au/study/course/Bachelor-of-Business-(Advertising)-BA-BUSADV/local
Bachelor of Business (Advertising),,,,Swinburne University of Technology,http://www.swinburne.edu.au/study/course/Bachelor-of-Business-(Advertising)-BA-BUSADV1/local
Bachelor of Business (Business Administration),,,,Swinburne University of Technology,http://www.swinburne.edu.au/study/course/Bachelor-of-Business-(Business-Administration)-BA-BUSBAD4/local
Bachelor of Business (Commercial Law),,,,Swinburne University of Technology,http://www.swinburne.edu.au/study/course/Bachelor-of-Business-(Commercial-Law)-BBCL140/local
Bachelor of Business (Commercial Law),,,,Swinburne University of Technology,http://www.swinburne.edu.au/study/course/Bachelor-of-Business-(Commercial-Law)-BA-BUSCL/local
Bachelor of Business (Entrepreneurship and Innovation),,,,Swinburne University of Technology,http://www.swinburne.edu.au/study/course/Bachelor-of-Business-(Entrepreneurship-and-Innovation)-BA-BUSEI1/local
Bachelor of Business (Finance),,,,Swinburne University of Technology,http://www.swinburne.edu.au/study/course/Bachelor-of-Business-(Finance)-BA-BUSFIN2/local
Bachelor of Business (Finance),,,,Swinburne University of Technology,http://www.swinburne.edu.au/study/course/Bachelor-of-Business-(Finance)-BA-BUSFIN3/local
Bachelor of Business (Health Management and Communication),,,,Swinburne University of Technology,http://www.swinburne.edu.au/study/course/Bachelor-of-Business-(Health-Management-and-Communication)-BA-BUSHMC/international
Bachelor of Business (Honours),,,,Swinburne University of Technology,https://www.swinburne.edu.au/study/course/bachelor-of-business-honours/
Bachelor of Business (Human Resource Management),,,,Swinburne University of Technology,http://www.swinburne.edu.au/study/course/Bachelor-of-Business-(Human-Resource-Management)-BA-BUSHRM4/local
Bachelor of Business (Human Resource Management),,,,Swinburne University of Technology,http://www.swinburne.edu.au/study/course/Bachelor-of-Business-(Human-Resource-Management)-BA-BUSHRM5/local
Bachelor of Business (International Business),,,,Swinburne University of Technology,http://www.swinburne.edu.au/study/course/Bachelor-of-Business-(International-Business)-BA-BUSINB3/local
Bachelor of Business (International Business),,,,Swinburne University of Technology,http://www.swinburne.edu.au/study/course/Bachelor-of-Business-(International-Business)-BA-BUSINB4/local
Bachelor of Business (Logistics and Supply Chain Management),,,,Swinburne University of Technology,http://www.swinburne.edu.au/study/course/Bachelor-of-Business-(Logistics-and-Supply-Chain-Management)-BA-BUSLSC3/local
Bachelor of Business (Management),,,,Swinburne University of Technology,http://www.swinburne.edu.au/study/course/Bachelor-of-Business-(Management)-BA-BUSMGT2/local
Bachelor of Business (Management),,,,Swinburne University of Technology,http://www.swinburne.edu.au/study/course/Bachelor-of-Business-(Management)-BA-BUSMGT5/local
Bachelor of Business (Marketing),,,,Swinburne University of Technology,http://www.swinburne.edu.au/study/course/Bachelor-of-Business-(Marketing)-BA-BUSMKT3/local
Bachelor of Business (Marketing),,,,Swinburne University of Technology,http://www.swinburne.edu.au/study/course/Bachelor-of-Business-(Marketing)-BA-BUSMKT6/local
Bachelor of Business (Professional),,,,Swinburne University of Technology,https://www.swinburne.edu.au/study/course/bachelor-of-business-professional/
Bachelor of Business (Professional) [2016],,,,Swinburne University of Technology,https://www.swinburne.edu.au/study/course/bachelor-of-business-professional-2016/
Bachelor of Business (Public Relations),,,,Swinburne University of Technology,http://www.swinburne.edu.au/study/course/Bachelor-of-Business-(Public-Relations)-BA-BUSPR/local
Bachelor of Business (Public Relations),,,,Swinburne University of Technology,http://www.swinburne.edu.au/study/course/Bachelor-of-Business-(Public-Relations)-BA-BUSPR1/local
Bachelor of Business (Tourism Management),,,,Swinburne University of Technology,http://www.swinburne.edu.au/study/course/Bachelor-of-Business-(Tourism-Management)-BA-BUSTM2/local
Bachelor of Business (Tourism Management),,,,Swinburne University of Technology,http://www.swinburne.edu.au/study/course/Bachelor-of-Business-(Tourism-Management)-BA-BUSTM4/local
