Course,University,URL
TDDR - Theatre / Directing&Stage Mgmt,"University of California, San Diego",http://courses.ucsd.edu/courseList.aspx?name=TDDR
TDGE - Theatre / General,"University of California, San Diego",http://courses.ucsd.edu/courseList.aspx?name=TDGE
TDGR - Theatre / Graduate,"University of California, San Diego",http://courses.ucsd.edu/courseList.aspx?name=TDGR
TDHD - Dance/History,"University of California, San Diego",http://courses.ucsd.edu/courseList.aspx?name=TDHD
TDHT - Theatre / History & Theory,"University of California, San Diego",http://courses.ucsd.edu/courseList.aspx?name=TDHT
TDMV - Dance/Movement,"University of California, San Diego",http://courses.ucsd.edu/courseList.aspx?name=TDMV
TDPF - Dance/Performance,"University of California, San Diego",http://courses.ucsd.edu/courseList.aspx?name=TDPF
TDPR - Theatre Dance/Practicum,"University of California, San Diego",http://courses.ucsd.edu/courseList.aspx?name=TDPR
TDPW - Theatre / Playwriting,"University of California, San Diego",http://courses.ucsd.edu/courseList.aspx?name=TDPW
TDTR - Dance/Theory,"University of California, San Diego",http://courses.ucsd.edu/courseList.aspx?name=TDTR
TMC - Thurgood Marshall College,"University of California, San Diego",http://courses.ucsd.edu/courseList.aspx?name=TMC
TWS - Third World Studies,"University of California, San Diego",http://courses.ucsd.edu/courseList.aspx?name=TWS
UROL - Urology,"University of California, San Diego",http://courses.ucsd.edu/courseList.aspx?name=UROL
USP - Urban Studies & Planning,"University of California, San Diego",http://courses.ucsd.edu/courseList.aspx?name=USP
VIS - Visual Arts,"University of California, San Diego",http://courses.ucsd.edu/courseList.aspx?name=VIS
WARR - Warren College,"University of California, San Diego",http://courses.ucsd.edu/courseList.aspx?name=WARR
WCWP - Warren College Writing Program,"University of California, San Diego",http://courses.ucsd.edu/courseList.aspx?name=WCWP
WES - Wireless Embedded Systems,"University of California, San Diego",http://courses.ucsd.edu/courseList.aspx?name=WES
